system:index,Burned_Area,CO,DW_bare,DW_built,DW_crops,DW_flooded,DW_grass,DW_shrub,DW_trees,DW_water,LST_C,NBR,NDMI,NDVI,NO2,S1_VH,S1_VV,S1_VV_VH,S2_B11,S2_B12,S2_B4,S2_B8,SO2,T21,confidence,day,fire_date,fire_label,latitude,longitude,month,sample_type,source,.geo,S2_B4_refl,S2_B8_refl,S2_B11_refl,S2_B12_refl,DW_water_norm,DW_trees_norm,DW_grass_norm,DW_flooded_norm,DW_crops_norm,DW_shrub_norm,DW_built_norm,DW_bare_norm,DW_dominant_class,DW_dominant_prob,atmospheric_SO2_NO2_ratio,dist_to_industrial_km,nearest_facility_name,nearest_facility_category,is_industrial_zone,industrial_density_5km,industrial_density_15km,industrial_density_30km,industrial_proximity_score,month_sin,month_cos,day_sin,day_cos,spatial_cluster_id,recurrence_count_1km,active_months_count,persistence_score,is_recurrent_hotspot,vegetation_stress_index,fuel_dryness_indicator,thermal_vegetation_ratio,built_industrial_interaction,radar_biomass_proxy,industrial_gas_emission_score
1_2021028_23_0,0,0.0340558111130579,0.0643691923912792,0.2010060328591082,0.1830230449725474,0.0295981515997222,0.0621247978969698,0.1980446771208551,0.0873580722559598,0.0323297937201069,36.281604740000034,0.027946537,-0.09092412,0.27898592,2.0985941863848493e-05,-17.64618676830805,-5.544999342657704,12.101187425650345,3299.5,2600.0,1550.0,2749.5,1.6483853454520588e-05,315.3999938964844,63,28,2021-01-28,1,10.040025620134871,77.50276783799657,1,FIRMS_FIRE,NASA_FIRMS,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50215113741172,10.038673300035653]}",0.155,0.27495,0.32995,0.26,0.0376868355906723,0.1018332914565081,0.0724188673987959,0.0345025607890837,0.2133499355083982,0.2308606498042567,0.2343127017350312,0.0750351577172536,built,0.2343127017350312,0.7854712245685077,124.46,BPCL Kochi Refinery Ambalamugal,Refinery,0,0,0,0,0.0,0.5,0.866,-0.5713,0.8208,0,1,1,0.0833,0,1.966949550894701,1.0604365687162274,46.575430708683456,0.0,-213.53981343132685,0.03459291902887672
1_2021035_20_0,0,0.0368151060564415,0.0636834388022266,0.055165086237211,0.2593818863609894,0.0444403642618526,0.070399072113639,0.1747054792275386,0.1717152455452061,0.0467101445621145,33.345525560000056,0.08531468,-0.087805375,0.33512866,2.905054181055223e-05,-17.04073451442885,-9.901074627505366,7.139659886923482,2660.5,1880.25,1111.0,2231.0,0.00012127509019,319.0,67,4,2021-02-04,1,18.22069527449537,78.32145314048748,2,FIRMS_FIRE,NASA_FIRMS,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.31961804596048,18.222325538364494]}",0.1111,0.2231,0.26605,0.188025,0.0527083127560543,0.1937656359668022,0.0794391956070138,0.0501470642076871,0.292689772590836,0.1971398531442396,0.062248974946739,0.0718611907806276,crops,0.292689772590836,4.1746240390613885,73.79,Bollaram Industrial Area Hyderabad,Industrial Estate,0,0,0,0,0.0006,0.866,0.5,0.7248,0.689,1,2,2,0.1667,1,1.7100384420397698,0.994999607529595,39.928608796637455,3.7349384968043396e-05,-121.66504865638015,0.35231070781430873
1_2021048_48_0,0,0.0375444502717104,0.0489636307566201,0.0848174578076678,0.0944644920608221,0.0375452965080481,0.0589387911966006,0.1639895888912523,0.3477443429191821,0.0369478979003455,30.71706818000001,0.13611948,-0.042402826,0.4193126,4.261859083689204e-05,-15.002875446311029,-9.40523095482608,5.597644491484946,2360.0,1648.5,887.0,2168.0,0.0001023053907079,325.1000061035156,46,17,2021-02-17,1,17.476486388915202,78.15031860836525,2,FIRMS_FIRE,NASA_FIRMS,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.14893814197778,17.47672385254529]}",0.0887,0.2168,0.236,0.16485,0.042302967138899,0.3981449107314612,0.0674811258253724,0.0429869501286385,0.1081557688131529,0.1877575338304521,0.0971105349516833,0.0560602085803403,trees,0.3981449107314612,2.400487409343749,13.08,Patancheru Industrial Development Area (IDA),Industrial Estate,0,0,1,3,0.2704,0.866,0.5,-0.2994,-0.9541,2,2,2,0.1667,1,1.2249992779458196,0.9005114953743496,33.41308297090675,0.026258688650935162,-83.98076309847768,0.4360111586988367
1_2021073_5_0,0,0.0411018308506818,0.0615774743419024,0.0370956613041926,0.0701230113918427,0.033374072285369,0.080695739146904,0.1589488692552549,0.4576607302224147,0.0402522247313754,28.71889368800004,0.3755403,0.12849395,0.5554917,4.66417683276769e-05,-13.841692224423277,-7.190571422387935,6.65112080203534,2089.0,1228.0,773.0,2705.0,0.0001335742444413,324.29998779296875,39,14,2021-03-14,1,17.88244396306429,80.77695474156354,3,FIRMS_FIRE,NASA_FIRMS,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.78100192444798,17.880965730399076]}",0.0773,0.2705,0.2089,0.1228,0.042833920070568,0.4870141530961011,0.0858713987542568,0.0355146169992082,0.074620557872531,0.1691435245237467,0.0394749011234181,0.0655269275601696,trees,0.4870141530961011,2.863833195665518,37.59,Kothagudem Thermal Power Station Palwancha,Thermal Power,0,0,0,0,0.0233,1.0,0.0,0.2994,-0.9541,3,1,1,0.0833,0,0.6242779007455774,0.5442204065311851,27.209018970021305,0.0009197651961756418,-92.06276708923248,0.62301389637756
1_2021082_65_0,1,0.0349355721166251,0.0531970705390752,0.0321889747574459,0.0863983858920012,0.033514814528947,0.0850519146673226,0.2860229546786286,0.3210267484828364,0.0354448364232666,28.996095110000056,0.24714923,0.043234836,0.49709865,2.0503287184854663e-05,-11.901923051888746,-4.819593471218452,7.082329580670294,2307.0,1518.5,845.0,2515.5,3.623742407998694e-05,343.5,86,23,2021-03-23,1,15.783837799658167,79.00716904160585,3,FIRMS_FIRE,NASA_FIRMS,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.01132081473251,15.78789111840059]}",0.0845,0.25155,0.2307,0.15185,0.0379964622492493,0.3441370298360431,0.0911746869499439,0.0359275006896016,0.0926180888166433,0.3066133602673765,0.0345062155064846,0.0570266556846573,trees,0.3441370298360431,1.7673958206445426,89.56,Macherla Cement Cluster Palnadu,Cement,0,0,0,0,0.0001,1.0,0.0,-0.9987,-0.0506,4,2,1,0.0833,1,0.8399682525538449,0.7203013904265763,29.080467725034083,3.4506215506484597e-06,-84.29334169725333,0.074298631275134
1_2021085_65_0,1,0.0349355721166251,0.0531970705390752,0.0321889747574459,0.0863983858920012,0.033514814528947,0.0850519146673226,0.2860229546786286,0.3210267484828364,0.0354448364232666,28.996095110000056,0.24714923,0.043234836,0.49709865,2.0503287184854663e-05,-11.901923051888746,-4.819593471218452,7.082329580670294,2307.0,1518.5,845.0,2515.5,3.623742407998694e-05,327.1000061035156,52,26,2021-03-26,1,15.783837799658167,79.00716904160585,3,FIRMS_FIRE,NASA_FIRMS,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.01132081473251,15.78789111840059]}",0.0845,0.25155,0.2307,0.15185,0.0379964622492493,0.3441370298360431,0.0911746869499439,0.0359275006896016,0.0926180888166433,0.3066133602673765,0.0345062155064846,0.0570266556846573,trees,0.3441370298360431,1.7673958206445426,89.56,Macherla Cement Cluster Palnadu,Cement,0,0,0,0,0.0001,1.0,0.0,-0.8486,0.529,4,2,1,0.0833,1,0.8399682525538449,0.7203013904265763,29.080467725034083,3.4506215506484597e-06,-84.29334169725333,0.074298631275134
1_2021088_88_0,0,0.0361187409991695,0.0411186658037716,0.0418644921635003,0.0961179332259823,0.0284521002322435,0.0480765632134588,0.2140547057805473,0.4066598685732221,0.0317357467788764,26.63937032000001,0.225054,0.054079168,0.4867628,2.184027027528249e-05,-15.081273446049831,-8.529382789253267,6.551890656796566,2545.0,1794.0,979.0,2836.0,7.238112889221584e-05,310.70001220703125,78,29,2021-03-29,1,14.473716549077151,78.9610451702261,3,FIRMS_FIRE,NASA_FIRMS,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.95742189768535,14.47635080358609]}",0.0979,0.2836,0.2545,0.1794,0.0349481809210606,0.4478237981685483,0.0529430878357371,0.0313321489936529,0.1058474200574329,0.2357222798866756,0.0461022031872329,0.0452808809496593,trees,0.4478237981685483,3.3141132403536444,49.16,Yerraguntla Cement Cluster Kadapa,Cement,0,0,0,0,0.0073,1.0,0.0,-0.3944,0.919,5,1,1,0.0833,0,0.8000171169832053,0.733037565075072,26.996731453597572,0.00033654608326680015,-98.81085458376803,0.15808234178360522
1_2021091_34_0,0,0.0358390579646308,0.0608432538645116,0.031719986874977,0.0737779458885956,0.0296421680232566,0.0560268786785221,0.1850849728551552,0.4670550253729082,0.0379803512407692,25.06708112000001,0.1739111,0.035615355,0.42560312,2.1340792670899204e-05,-15.504182810998518,-8.346758294253473,7.157424516745046,2437.0,1841.6,1054.428571428571,2617.0,0.000101099770143,323.5,53,1,2021-04-01,1,15.333035994764405,78.76996782294837,4,FIRMS_FIRE,NASA_FIRMS,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.76877568802024,15.329750323499635]}",0.1054428571428571,0.2617,0.2437,0.18416,0.040313255863051,0.4957434074430249,0.0594682729777102,0.0314629081832812,0.0783096815193395,0.1964536299260569,0.0336683549543095,0.0645804891332266,trees,0.4957434074430249,4.73739526465469,76.88,Rayalaseema Thermal Power Station (RTPS),Thermal Power,0,0,0,0,0.0005,0.866,-0.5,0.2013,0.9795,6,1,1,0.0833,0,0.845557887597873,0.7966674505649405,27.081889179457402,1.683417747715475e-05,-110.97001816353792,0.21575492336973284
1_2021091_62_0,0,0.0408838066675609,0.0382582856475242,0.0401837533738996,0.0513333940811987,0.0307809442148676,0.0476948854180851,0.1048889275906341,0.6003824049274304,0.0304387506762785,26.88888578000001,0.33997378,0.13297872,0.55097085,2.3385690829280493e-05,-11.930621878865184,-5.661325582454549,6.2692962964106345,1956.0,1259.0,740.0,2556.0,0.0001348337268769,325.5,48,1,2021-04-01,1,17.927691949575294,82.69058645497867,4,FIRMS_FIRE,NASA_FIRMS,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.69441347962255,17.92588149460505]}",0.074,0.2556,0.1956,0.1259,0.0322457596463259,0.6360243536624688,0.050526311933991,0.0326082676452652,0.0543808221624043,0.1111157019753871,0.0425692784425549,0.0405295045316024,trees,0.6360243536624688,5.765650793095169,55.59,Simhadri Super Thermal Power Plant NTPC,Thermal Power,0,0,0,0,0.0039,0.866,-0.5,0.2013,0.9795,7,1,1,0.0833,0,0.6111437702288924,0.5722567780979616,25.584806448247356,0.0001660201859259641,-74.79660355904518,0.31531798501028313
1_2021142_20_0,0,0.0368151060564415,0.0636834388022266,0.055165086237211,0.2593818863609894,0.0444403642618526,0.070399072113639,0.1747054792275386,0.1717152455452061,0.0467101445621145,33.345525560000056,0.08531468,-0.087805375,0.33512866,2.905054181055223e-05,-17.04073451442885,-9.901074627505366,7.139659886923482,2660.5,1880.25,1111.0,2231.0,0.00012127509019,331.79998779296875,66,22,2021-05-22,1,18.22069527449537,78.32145314048748,5,FIRMS_FIRE,NASA_FIRMS,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.31961804596048,18.222325538364494]}",0.1111,0.2231,0.26605,0.188025,0.0527083127560543,0.1937656359668022,0.0794391956070138,0.0501470642076871,0.292689772590836,0.1971398531442396,0.062248974946739,0.0718611907806276,crops,0.292689772590836,4.1746240390613885,73.79,Bollaram Industrial Area Hyderabad,Industrial Estate,0,0,0,0,0.0006,0.5,-0.866,-0.9681,-0.2507,1,2,2,0.1667,1,1.7100384420397698,0.994999607529595,39.928608796637455,3.7349384968043396e-05,-121.66504865638015,0.35231070781430873
1_2021300_48_0,0,0.0375444502717104,0.0489636307566201,0.0848174578076678,0.0944644920608221,0.0375452965080481,0.0589387911966006,0.1639895888912523,0.3477443429191821,0.0369478979003455,30.71706818000001,0.13611948,-0.042402826,0.4193126,4.261859083689204e-05,-15.002875446311029,-9.40523095482608,5.597644491484946,2360.0,1648.5,887.0,2168.0,0.0001023053907079,314.20001220703125,54,27,2021-10-27,1,17.476486388915202,78.15031860836525,10,FIRMS_FIRE,NASA_FIRMS,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.14893814197778,17.47672385254529]}",0.0887,0.2168,0.236,0.16485,0.042302967138899,0.3981449107314612,0.0674811258253724,0.0429869501286385,0.1081557688131529,0.1877575338304521,0.0971105349516833,0.0560602085803403,trees,0.3981449107314612,2.400487409343749,13.08,Patancheru Industrial Development Area (IDA),Industrial Estate,0,0,1,3,0.2704,-0.866,0.5,-0.7248,0.689,2,2,2,0.1667,1,1.2249992779458196,0.9005114953743496,33.41308297090675,0.026258688650935162,-83.98076309847768,0.4360111586988367
2_0_0,0,0.0350337332180272,0.0641753891347131,0.0373702133365441,0.3684828786160021,0.0497554552469713,0.1215451549020751,0.1389787467875673,0.0966526289703324,0.0528555431907686,34.79818406000004,0.04963467,-0.1013805,0.37491748,2.576969391420744e-05,-19.365176377902262,-11.096005069992223,8.269171307910042,2553.0,1886.0,947.0,2083.0,0.0001037241417895,0.0,0,0,NO_FIRE,0,15.50578024631242,75.3892103556786,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39111021973085,15.50941338032354]}",0.0947,0.2083,0.2553,0.1886,0.0568451635719347,0.1039481229744632,0.1307195763147758,0.0535110760644712,0.3962965517690941,0.1494690834156742,0.0401909764159791,0.0690194494736074,crops,0.3962965517690941,4.025043608777629,84.14,Kirloskar Ferrous Industries Koppal,Steel / Metallurgy,0,0,0,0,0.0002,0.0,-1.0,0.1012,-0.9949,8,2,1,0.0833,1,1.7412498988257499,1.046713842338065,39.77310415606286,8.03819528319582e-06,-160.1339608767667,0.2672939385429268
2_1_0,0,0.0395224509215613,0.0713594650303054,0.0464281301095109,0.1636585677042603,0.0340616712346673,0.0831305868619971,0.3096207736626915,0.1649111583727695,0.0326152641083235,36.04234334,0.027868185,-0.12615651,0.2407612,2.4432161328572496e-05,-15.373597820829914,-9.101916357183477,6.271681463646438,3256.0,2389.5,1546.0,2526.5,9.4796861396822e-05,0.0,0,0,NO_FIRE,0,16.082498928335152,79.67754283208107,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.67607412498096,16.084335162160034]}",0.1546,0.25265,0.3256,0.23895,0.0360077081079108,0.1820642271882977,0.0917773315164482,0.0376045618214853,0.1806813495571194,0.3418256680419319,0.0512573055188823,0.0787818482479241,shrub,0.3418256680419319,3.880003087813628,51.21,Macherla Cement Cluster Palnadu,Cement,0,0,0,0,0.006,0.0,-1.0,0.1012,-0.9949,9,1,1,0.0833,0,3.2015662573123547,1.0947725720403656,48.65581963526168,0.0003075438331132938,-96.41830848245425,0.23160922110894813
2_2_0,0,0.040277362656298,0.0570252469131866,0.0614552816985031,0.3131259975739969,0.0643067924055055,0.0626171906621983,0.1244577274801066,0.1536348022520542,0.0567231130499679,32.13896450000004,0.25436756,0.07587238,0.43107656,2.9325543329303205e-05,-15.934269956221716,-9.892555879490736,6.04171407673098,2266.5,1568.5,1049.0,2638.6666666666665,0.0001522648116246,0.0,0,0,NO_FIRE,0,19.066083230545864,78.69966089278736,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.69691046529069,19.066741905436846]}",0.1049,0.2638666666666666,0.22665,0.15685,0.0634951109608771,0.1719767885068874,0.0700928643611694,0.0719841824571363,0.3505091468301831,0.1393163525656046,0.0687922386618839,0.0638333156562578,crops,0.3505091468301831,5.192224741239376,86.53,Ramagundam Super Thermal Power Station NTPC,Thermal Power,0,0,0,0,0.0002,0.0,-1.0,0.1012,-0.9949,10,1,1,0.0833,0,0.7006691429926986,0.6890595321719929,34.51806852489128,1.375844773237678e-05,-96.27030309693627,0.4465248330825398
2_3_0,0,0.0365326207290309,0.0521835286802213,0.0481189893741559,0.2423042531258293,0.0381135286380803,0.0615157477191782,0.2545603347493202,0.1705489607993513,0.0344149688192244,34.86312644000003,0.09819893,-0.058653586,0.3536789,2.4834083769131544e-05,-16.840560846889304,-9.902407538427008,6.938153308462296,2931.5,2140.5,1244.5666666666666,2606.6666666666665,0.0001146631480591,0.0,0,0,NO_FIRE,0,16.268604525537217,76.66401120778264,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66671792318057,16.272981371825132]}",0.1244566666666666,0.2606666666666666,0.29315,0.21405,0.0381642087868203,0.1891289276625985,0.0682174042337252,0.0422656975860346,0.268701394291634,0.2822926795385913,0.0533611745148592,0.0578685133857365,shrub,0.2822926795385913,4.617168449827093,73.09,Yeramarus Thermal Power Station Raichur,Thermal Power,0,0,0,0,0.0007,0.0,-1.0,0.1012,-0.9949,11,1,1,0.0833,0,1.3976125736363976,0.954694936614137,40.83868822340582,3.735282216040144e-05,-116.84239295620563,0.28475542241320223
2_4_0,0,0.0371465095630177,0.0373457937433462,0.04361552784394,0.0501626451975122,0.0461993926340558,0.042441941788032,0.0411202043275504,0.1952476767473854,0.3292245998697278,30.70681411999999,0.46192566,0.22247215,0.47493297,2.479139774765485e-05,-15.123450847978098,-7.965595294020211,7.157855553957887,962.1,556.75,538.5,1512.6666666666667,4.231558926116532e-05,0.0,0,0,NO_FIRE,0,12.865990558116914,75.03244397863203,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,12.868366445012146]}",0.05385,0.1512666666666666,0.09621,0.055675,0.4192033329927551,0.2486098453274238,0.0540415371854582,0.058825918178959,0.0638723475306855,0.0523585622528605,0.0555358701921203,0.0475525863397373,water,0.4192033329927551,1.7068658125646898,25.89,Baikampady Industrial Area Mangalore,Industrial Estate,0,0,0,2,0.0751,0.0,-1.0,0.1012,-0.9949,12,1,1,0.0833,0,0.3619997197615645,0.418367784720369,31.496333660764382,0.0041707438514282345,-108.25147664720915,0.10490626042999417
2_5_0,0,0.0360961088574327,0.0814430478631573,0.0424959308139103,0.288641319573656,0.0300064678532162,0.0803127081325168,0.232074125706419,0.1117774238399065,0.031240295477248,35.75693867000001,0.008932487,-0.121384494,0.23991604,2.345067407977826e-05,-16.974795204998994,-10.408707268814574,6.56608793618442,3985.0,3067.0,1914.0,3122.285714285714,7.725768400849121e-05,0.0,0,0,NO_FIRE,0,16.700860088675334,78.49795639524487,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4992811027844,16.704172708202503]}",0.1914,0.3122285714285714,0.3985,0.3067,0.0347890840448111,0.124474949192175,0.0894359515620893,0.0334150979075637,0.3214299663960054,0.2584369366706736,0.0473233202843521,0.0906946939423297,crops,0.3214299663960054,3.294476045578206,90.41,Jeedimetla Industrial Area Hyderabad,Industrial Estate,0,0,0,0,0.0001,0.0,-1.0,0.1012,-0.9949,13,1,1,0.0833,0,3.0481124905559693,1.1113677415853433,48.32567039633309,4.73233202843521e-06,-111.45799801474504,0.18117447678416243
2_6_0,0,0.0337007945390762,0.1147468270667429,0.0428480601182118,0.2188034300204543,0.0299685828032947,0.1294323596327255,0.2716824242046901,0.072583147091791,0.0359551174943113,30.462425690000032,-0.0017967658,-0.11894273,0.28336754,2.0698777153170604e-05,-16.51078111615451,-9.257762054703036,7.253019061451475,3175.0,2509.0,1396.0,2500.0,4.964650154266425e-05,0.0,0,0,NO_FIRE,0,13.857652980497711,78.1519932071486,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.14893814197778,13.85651325754362]}",0.1396,0.25,0.3175,0.2509,0.039251456866031,0.0792375179339902,0.1412986254876331,0.0327160809702739,0.2388631714788949,0.2965900739057894,0.0467763395235515,0.1252667338338355,shrub,0.2965900739057894,2.398523409150259,95.95,Yerraguntla Cement Cluster Kadapa,Cement,0,0,0,0,0.0001,0.0,-1.0,0.1012,-0.9949,14,1,1,0.0833,0,2.4467586323582657,1.1209532080294227,38.88650490930481,4.67763395235515e-06,-119.75301015492174,0.10276218718661478
2_7_0,0,0.0392775522296993,0.057027131203506,0.0834598844184687,0.4173596966766605,0.0427363740640895,0.0561884969658449,0.097005483118425,0.113752494746455,0.0471573404677184,33.04303078999999,0.17892675,0.015731618,0.3888429,3.052825029773185e-05,-17.046596052683665,-9.243028235163962,7.803567817519703,2749.675,1976.25,1248.6666666666667,2837.5714285714284,0.0001348935356677,0.0,0,0,NO_FIRE,0,18.794899486476805,78.39801843592937,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.40046642153125,18.797247320200988]}",0.1248666666666666,0.2837571428571428,0.2749675,0.197625,0.051555718554705,0.1243622211489728,0.0614292134978653,0.0467224074013476,0.4562869501232511,0.1060532111504524,0.0912442107423826,0.0623460673810226,crops,0.4562869501232511,4.418646150768029,111.28,Ramagundam Super Thermal Power Station NTPC,Thermal Power,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,15,1,1,0.0833,0,0.9222290163390461,0.8081564392809815,37.17533299754095,0.0,-133.02426835498065,0.41180636204095644
2_8_0,0,0.0364707636311644,0.0300899880627791,0.4517057413597488,0.0432112536056795,0.0369782152508075,0.0318085359564671,0.0389544839660326,0.2439182268895415,0.0424317698796383,32.14238252000001,0.44743776,0.23128659,0.6590032,1.975746449307706e-05,-14.093385874335311,-7.025551419317654,7.06783445501766,1543.0,943.5,508.0,2471.5,-1.6065803121244075e-05,0.0,0,0,NO_FIRE,0,10.441413195118672,76.08420220935082,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.08281298850288,10.442915177889438]}",0.0508,0.24715,0.1543,0.09435,0.0461667416914646,0.2653886417321775,0.0346084188156989,0.040233148806612,0.0470148379159427,0.0423833746290919,0.4914662372335817,0.0327385991754303,built,0.4914662372335817,0.0050613781963287,46.9,FACT Udyogamandal Eloor-Edayar Industrial Belt,Chemical / Fertilizer,0,0,0,0,0.0092,0.0,-1.0,0.1012,-0.9949,16,1,1,0.0833,0,0.48042349174475907,0.4247620037476384,27.732781514321974,0.004521489382548952,-99.60971827048631,0.0
2_9_0,0,0.0320339319782172,0.0407889444516816,0.0526823741868914,0.2342128686723299,0.0339444708321631,0.0717178235354367,0.1591427588379398,0.2628739320255893,0.0379973781624964,30.06422636000002,0.16175184,-0.032083776,0.47596523,2.083722188567754e-05,-14.840154099725682,-7.767709874732706,7.072444224992976,2647.0,1791.1666666666663,881.375,2482.428571428572,2.850824614343349e-05,0.0,0,0,NO_FIRE,0,13.501592698440328,75.89735390029078,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.89416677883777,13.497187143895811]}",0.0881375,0.2482428571428572,0.2647,0.1791166666666666,0.0425330826758923,0.2942528991438897,0.0802786998808914,0.0379963843326119,0.2621705967289728,0.1781394518847239,0.0589710102436744,0.0456578751093434,trees,0.2942528991438897,1.3681404507684698,125.33,Udupi Power Corporation (UPCL Nandikoor),Thermal Power,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,17,1,1,0.0833,0,1.1445575318910894,0.8651423261978521,30.804608028915148,0.0,-104.95616216061075,0.059403265046223466
2_10_0,0,0.0376130443535699,0.0886239898520418,0.041943228803575,0.2484583076244841,0.0943657307394055,0.0992632964755305,0.1255296722649493,0.1111451278363044,0.0682835832186457,30.43166351000002,0.016967315,-0.11322224,0.26899934,3.664667615313757e-05,-17.91772240195992,-10.67629652280506,7.2414258791548605,3574.0,2752.0,1640.0,2847.0,0.0001416594319743,0.0,0,0,NO_FIRE,0,13.405494812830886,80.26192410492976,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25997905965865,13.407355615483858]}",0.164,0.2847,0.3574,0.2752,0.077806035387836,0.1266448147855206,0.1131060087101499,0.107525455449507,0.2831069338223268,0.1430353484994489,0.0477924003214866,0.1009830030237237,crops,0.2831069338223268,3.865546533671253,17.49,Vallur Thermal Power Plant NTPC,Thermal Power,0,0,0,6,0.1739,0.0,-1.0,0.1012,-0.9949,18,1,1,0.0833,0,2.453628462537417,1.0943338475889144,39.57306843722392,0.00831109841590652,-129.74985869706535,0.5191347327599594
2_11_0,0,0.0376775150685008,0.0986890056801419,0.0397727157575108,0.332286158749353,0.0352833687718356,0.1082337936686892,0.1817821966138698,0.097028691351654,0.0417370940633719,30.558130249999977,0.074553296,-0.075291626,0.32254803,3.2986965246187e-05,-17.468684192741854,-10.061111064265118,7.407573128476736,3042.0,2253.0,1340.0,2616.0,0.0001558306531406,0.0,0,0,NO_FIRE,0,16.65498116815762,77.15960295354922,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1607913294463,16.659256943996528]}",0.134,0.2616,0.3042,0.2253,0.0446475316052764,0.1037947576600306,0.1157812212859021,0.037743771044272,0.3554573481381251,0.1944583481607785,0.0425461720242168,0.1055708500813981,crops,0.3554573481381251,4.7240069517652605,38.97,Raichur Thermal Power Station (RTPS Shaktinagar),Thermal Power,0,0,0,0,0.0203,0.0,-1.0,0.1012,-0.9949,19,1,1,0.0833,0,1.6090100824645073,0.9951250911205007,37.1505725325243,0.000863687292091601,-129.40055561600087,0.5140380339439593
2_12_0,0,0.0343250992617125,0.0372611182347799,0.0285264525490884,0.0413973380823452,0.0264496731285292,0.0517908748394499,0.1298521715395439,0.6044928135636908,0.0326715382532431,28.65600212000004,0.3809656,0.12525435,0.6458636,2.001412815740722e-05,-11.352667476409518,-5.454848398065874,5.897819078343645,1934.5,1115.5,535.4444444444445,2488.5,3.998182298225571e-05,0.0,0,0,NO_FIRE,0,12.159497714861708,78.61015996105456,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.60707893687874,12.158697370557723]}",0.0535444444444444,0.24885,0.19345,0.11155,0.0343029170624152,0.6346767846611263,0.0543769341509724,0.0277703772813901,0.0434644198212029,0.1363360438118746,0.0299508559496481,0.0391216672613701,trees,0.6346767846611263,1.99767997225792,81.69,Salem Steel Plant (SAIL),Steel / Metallurgy,0,0,0,0,0.0003,0.0,-1.0,0.1012,-0.9949,20,1,1,0.0833,0,0.6751348154522724,0.54149764860036,25.008213996849225,8.98525678489443e-06,-66.95597883245945,0.08002013291336352
2_13_0,0,0.0339495045435172,0.0507123533059798,0.047190437858392,0.1986786484762671,0.1444668584015397,0.1491927262839107,0.1033993884477587,0.0997190333880661,0.1055301019167971,22.05922352000005,0.3523499,0.1549884,0.44835612,3.21829466789347e-05,-17.24261886549386,-9.911092874363938,7.331525991129922,1821.0,1192.0,948.0,2489.0,7.960526063618281e-05,0.0,0,0,NO_FIRE,0,8.589444040553733,78.06998326935894,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.06808976640701,8.592385692603223]}",0.0948,0.2489,0.1821,0.1192,0.1174005217241177,0.1109358025145645,0.1659744810725584,0.1607170299291203,0.2210267645239877,0.1150301376501315,0.0524985944705408,0.0564166681149786,crops,0.2210267645239877,2.47352305649154,22.34,Tuticorin Thermal Power Station (TTPS),Thermal Power,0,0,0,2,0.1071,0.0,-1.0,0.1012,-0.9949,21,1,1,0.0833,0,0.48623501836891064,0.54727184724116,23.260485227848847,0.00562259946779492,-126.41470836751536,0.25619318584169704
