system:index,Burned_Area,CO,DW_bare,DW_built,DW_crops,DW_flooded,DW_grass,DW_shrub,DW_trees,DW_water,LST_C,NBR,NDMI,NDVI,NO2,S1_VH,S1_VV,S1_VV_VH,S2_B11,S2_B12,S2_B4,S2_B8,SO2,T21,confidence,day,fire_date,fire_label,latitude,longitude,month,sample_type,source,.geo,S2_B4_refl,S2_B8_refl,S2_B11_refl,S2_B12_refl,DW_water_norm,DW_trees_norm,DW_grass_norm,DW_flooded_norm,DW_crops_norm,DW_shrub_norm,DW_built_norm,DW_bare_norm,DW_dominant_class,DW_dominant_prob,atmospheric_SO2_NO2_ratio
2_1745_0,0,0.0362706371567737,0.077810833514377,0.0390733041494968,0.1974454688170226,0.0416805218119407,0.092288185536745,0.3188088117240113,0.1099699388942099,0.0403934368514455,35.69028728000001,-0.032928944,-0.16234183,0.23685877,2.6788842724878865e-05,-19.97411859687689,-11.746422785781771,8.22769581109512,2710.0,2086.0,1205.0,1953.0,5.2522600147483294e-05,0.0,0,0,NO_FIRE,0,17.866209344386135,77.40939395814638,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41231960899977,17.862999424716687]}",0.1205,0.1953,0.271,0.2086,0.04402695977063407,0.11986209773336495,0.1005898123220897,0.04542982226994334,0.21520634019013798,0.34748671621871174,0.04258807677648958,0.08481017471862852,shrub,0.34748671621871174,1.9606147487179588
2_1746_0,0,0.0375798166079178,0.0489016849520232,0.0408667527029619,0.4557126837179941,0.0421498803531422,0.0777986171134911,0.1009199814597035,0.1300499730551725,0.0363198250039097,29.903579420000028,0.16960785,0.026589794,0.4046862,2.2728043627934053e-05,-16.935710563354156,-9.797017354353702,7.138693209000454,2828.0,2117.5,1264.0,2982.5,0.00010153600445289127,0.0,0,0,NO_FIRE,0,15.088471642622926,78.97988300963566,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.98437135620892,15.087205196787364]}",0.1264,0.29825,0.2828,0.21175,0.03893971227341599,0.1394309727920987,0.08341052759320539,0.04519031171360507,0.4885849747738238,0.1081997239870044,0.04381462718035893,0.05242914968648769,crops,0.4885849747738238,4.4674326622682905
2_1747_0,0,0.0369452590383703,0.0679896180475638,0.0813956826586615,0.1638935839545659,0.0367672878486866,0.0561894971411675,0.2947286842983554,0.1477907451420006,0.0373561844314363,33.60529508000002,0.05153716,-0.08295011,0.33984697,2.582892115093828e-05,-15.957143225050975,-9.592463763408926,6.364679461642052,3120.25,2383.25,1301.857142857143,2642.25,0.00010980905677564768,0.0,0,0,NO_FIRE,0,16.89833270955029,77.67157135429407,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67283104139443,16.901802070708797]}",0.1301857142857143,0.264225,0.312025,0.238325,0.04215744131249446,0.166785761439024,0.06341133239812165,0.04149285595656858,0.1849582405756781,0.33260910878683386,0.0918571788580553,0.07672808067322417,shrub,0.33260910878683386,4.251399279665952
2_1748_0,0,0.0359776878258006,0.0444215458169903,0.2130085875017001,0.2037787674116375,0.0423223575091232,0.0668154929096446,0.0794225831860271,0.1470364791786541,0.0410188021968402,21.799454000000026,0.19839256,0.0311192,0.459933,2.5681919203254007e-05,-15.913425065585695,-8.444162407625338,7.469262657960357,2662.0,1895.0,1048.0,2833.0,4.972561324950535e-05,0.0,0,0,NO_FIRE,0,11.476250590587355,77.44331486439796,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43926906752336,11.475977754626888]}",0.1048,0.2833,0.2662,0.1895,0.048958697832062754,0.17549792214441237,0.07974878233074324,0.050514578726272776,0.24322365754173816,0.09479619206301704,0.2542400682761425,0.05302010108561123,built,0.2542400682761425,1.9362109527704188
2_1749_0,0,0.0338448106111652,0.0489205448079462,0.0683416989999578,0.2494406635738223,0.0964426297057224,0.0876746972116004,0.1278204984203177,0.1188930189114456,0.0751575195402103,30.864043040000013,0.2009365,0.022399392,0.3885738,2.0084997305519156e-05,-16.2980433840035,-9.676828419326633,6.6212149646768665,2575.0,1791.8333333333337,1185.8,2693.0,2.087137570026741e-05,0.0,0,0,NO_FIRE,0,13.82705292951048,78.57632650259251,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58012947835515,13.829563799020034]}",0.11857999999999999,0.2693,0.2575,0.17918333333333336,0.08612154380707855,0.1362372041969765,0.10046473490442262,0.11051173867742557,0.2858292179766045,0.1464670297994404,0.07831142725680451,0.056057103381247364,crops,0.2858292179766045,1.0391525267734123
2_1750_0,0,0.0318151107400026,0.043435398056837,0.1730933506928739,0.1252819731432412,0.0302796792460694,0.0655130603616791,0.1664894049588058,0.2102923114185354,0.0321981079676853,29.356696220000003,0.08339104,-0.07896729,0.32735425,2.365792616917986e-05,-16.158479551617194,-8.791920328949033,7.366559222668162,3207.5,2316.5,1387.5,2738.0,2.047154087811256e-05,0.0,0,0,NO_FIRE,0,13.005734025341576,77.95851049891135,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.96029193231267,13.003113737630073]}",0.13875,0.2738,0.32075,0.23165,0.03803300691853342,0.24840120864004037,0.07738525134739967,0.03576692305686185,0.14798540821425019,0.19666039684741088,0.20446110097715384,0.051306703998349704,trees,0.24840120864004037,0.8653142600800601
2_1751_0,0,0.0343190685320975,0.0680709878781012,0.0451343573895948,0.3409305219937648,0.0464278942173613,0.1042610266911132,0.1551430066315723,0.1266161021510405,0.0430667704836066,32.94903524000006,0.123507135,0.03155924,0.32131463,1.8958881837862044e-05,-18.257139720020653,-10.492717238428472,7.764422481592181,2414.0,2006.0,1320.75,2571.333333333333,7.677493655861196e-05,0.0,0,0,NO_FIRE,0,9.184678881733086,77.7651231830447,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76266256980638,9.185273780122108]}",0.132075,0.2571333333333333,0.2414,0.2006,0.046325756536461885,0.13619750577948792,0.11215075763743643,0.04994122614401265,0.3667297124994306,0.1668831229470687,0.048549803674179014,0.07322211478192274,crops,0.3667297124994306,4.049549821302632
2_1752_0,0,0.0357930972948625,0.0884255780301128,0.0903919198586104,0.3094311337828493,0.0450337922487121,0.0984442508600365,0.1264077015221119,0.0735277204165378,0.0594144150650558,32.79180631999998,0.09921799,-0.071045026,0.30927086,2.491678092523768e-05,-17.151446686073335,-9.618956120735088,7.532490565338248,2593.0,1843.0,1186.5,2249.0,7.148757796853892e-05,0.0,0,0,NO_FIRE,0,14.918182446704598,75.27840100418521,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.27432923279531,14.916525292804655]}",0.11865,0.2249,0.2593,0.1843,0.06667711950582342,0.08251560830542796,0.11047788776627163,0.05053863686581732,0.3472554036502842,0.14185953714460584,0.10144125522693502,0.0992345515348348,crops,0.3472554036502842,2.869053517909718
2_1753_0,0,0.036753412894696,0.0710737303209801,0.0400601783864355,0.3486984448294,0.0416248361192022,0.1115732845695068,0.1753608467406593,0.0851109410577919,0.0403947493274851,32.83282256000001,0.045463648,-0.09626039,0.33129305,2.7277687195086344e-05,-18.259295844543413,-10.239331929503845,8.019963915039568,3166.0,2383.0,1311.0,2610.0,6.19558610756588e-05,0.0,0,0,NO_FIRE,0,15.692234805468711,78.10388757888042,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.1040223777718,15.689076437147444]}",0.1311,0.261,0.3166,0.2383,0.04420054866767732,0.0931296852934564,0.12208518376103827,0.045546528331072936,0.38155113814602426,0.19188250378599836,0.04383445605888889,0.07776995595584348,crops,0.38155113814602426,2.271301838479151
2_1754_0,0,0.0374171804016872,0.0619201285096452,0.0493350130222413,0.2730075641150545,0.0414591193523096,0.0805308669603065,0.121169339997046,0.1945989277294796,0.0402237687502866,30.89309621000001,0.2731417,0.090955414,0.49008235,2.8443831265686943e-05,-17.78817606680203,-10.033790248442765,7.7543858183592675,2676.0,1833.5,1099.0,3211.5,0.0001054749495721754,0.0,0,0,NO_FIRE,0,14.206701816626772,79.88677750706364,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032846,14.206856218350232]}",0.1099,0.32115,0.2676,0.18335,0.04665006050339103,0.2256887416202282,0.09339676347612416,0.04808277509274345,0.316624219448854,0.14052778289149945,0.057216949428855864,0.07181270753830384,crops,0.316624219448854,3.708183633454981
2_1755_0,0,0.0362577848126622,0.0931245829754819,0.0440636547211783,0.4260488313298221,0.0327059240785963,0.097871237512057,0.1404425751446097,0.0519494954143848,0.048289996099122,34.15388729000006,-0.033048213,-0.14843349,0.24692905,2.9353874671676072e-05,-18.511015602326545,-10.421295067877258,8.089720534449286,3354.0,2657.0,1502.0,2487.0,6.325643346120738e-05,0.0,0,0,NO_FIRE,0,15.647533477109452,77.37456937859878,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.37638699763498,15.644160672941467]}",0.1502,0.2487,0.3354,0.2657,0.05167489292351725,0.05559090556683425,0.10473154125642235,0.034998452293452914,0.4559128083996368,0.15028692521747136,0.047152305311060565,0.09965216903160445,crops,0.4559128083996368,2.1549602622731205
2_1756_0,0,0.0367761857444867,0.0799350132954053,0.0433478146071799,0.4166170815499782,0.0411033099658335,0.0610296695112166,0.12958670963505,0.0963260508071857,0.0571978083444815,40.0687709,-0.020654911,-0.123139374,0.24435909,2.554054619223912e-05,-19.94754643811668,-11.435678494019282,8.5118679440974,2490.0,2026.0,1180.5,1944.0,0.0001323695791714188,0.0,0,0,NO_FIRE,0,16.070295310246873,76.47992893881946,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.47807171351546,16.06636885647764]}",0.11805,0.1944,0.249,0.2026,0.061825879940470375,0.10412012321306537,0.06596779018668651,0.04442912028724162,0.4503270039636621,0.14007201645778067,0.04685523552658715,0.08640283042450603,crops,0.4503270039636621,5.182723117003711
2_1757_0,0,0.0331571575894641,0.0382133516385544,0.1517934535121068,0.1149621114329716,0.0432124330369798,0.0592655158157698,0.0654427321941786,0.3658544886694831,0.0481088737913862,29.64210089000005,0.4899767,0.25183916,0.6515339,2.0549441980742067e-05,-15.61170992349318,-8.004942598090373,7.6067673254028065,1709.8,979.2857142857144,603.6315789473684,2860.875,-8.576834856925527e-06,0.0,0,0,NO_FIRE,0,12.39352895412749,78.2601812673456,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.25673597607212,12.3922593444288]}",0.06036315789473684,0.2860875,0.17098,0.09792857142857145,0.05424673080690446,0.4125311693516423,0.06682676664873487,0.04872558922566465,0.12962928084619524,0.0737920885864008,0.17115966269815192,0.04308871183630575,trees,0.4125311693516423,0.004866312189582331
2_1758_0,0,0.0376998562940828,0.0558274476577273,0.0339094973804259,0.0699676845794205,0.0264519069513136,0.0523260476307548,0.2452161307270271,0.4265507532629382,0.0320413620317016,30.72390422000001,0.12431147,-0.07123216,0.380959,2.6389162112000196e-05,-15.482859691737998,-9.487300114108058,5.99555957762994,2727.0,1841.5,1059.857142857143,2364.333333333333,0.00014944525773826815,0.0,0,0,NO_FIRE,0,18.155175189665474,78.0997174116519,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.1040223777718,18.159443468476127]}",0.1059857142857143,0.2364333333333333,0.2727,0.18415,0.03400368655203435,0.452674205863552,0.05553067689140662,0.028071913790247788,0.07425274908277278,0.2602340199675242,0.03598623301095037,0.05924651484151184,trees,0.452674205863552,5.663130079840977
2_1759_0,1,0.0351774069444828,0.040852558247647,0.0331572355628993,0.0598900977056473,0.032731890641643,0.049736496232646,0.1741070417368686,0.5054751718661895,0.0347512234615064,25.2858344,0.25272125,0.056264963,0.48707864,2.087771270504112e-05,-13.181499065157835,-6.022382088986188,7.159116976171649,2365.0,1579.0,913.0,2647.0,5.8214780037667713e-05,0.0,0,0,NO_FIRE,0,14.58570370890369,78.96253117758933,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.96640505052655,14.584148637680432]}",0.0913,0.2647,0.2365,0.1579,0.03733873365057194,0.5431118944688396,0.05343978141087704,0.03516904513884927,0.06434940079203066,0.1870707218496343,0.03562606043622447,0.04389436225297274,trees,0.5431118944688396,2.788369629380483
2_1760_0,0,0.0347669417395672,0.0374600009203681,0.0361970951845352,0.0390284993530561,0.0285934343765903,0.043063276014032,0.1525388291532484,0.5770562519642731,0.0328179090413161,28.820067080000054,0.35937098,0.12755266,0.59691095,1.975135129837924e-05,-13.591390813503516,-7.171233970622027,6.420156842881489,2040.0,1242.5,665.5,2636.5,6.6551841269161e-05,0.0,0,0,NO_FIRE,0,13.473216663722368,79.22103565630431,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.21793333008,13.470237685372226]}",0.06655,0.26365,0.204,0.12425,0.03466356003469235,0.6095093995225468,0.045485117638776364,0.030201504546287988,0.041223428606783574,0.16111748177857885,0.03823278870177193,0.03956671917056226,trees,0.6095093995225468,3.369482941383465
2_1761_0,0,0.0336268207588944,0.0393967117748356,0.1092112345920343,0.2652088744299752,0.0369480681173237,0.0667719515650311,0.1975431200615795,0.1566123680510957,0.0363978099332945,31.80058052000004,0.16710906,0.016627312,0.43790153,2.2819758938836855e-05,-15.905291430189513,-8.526781814422755,7.378509615766758,2498.75,1843.5,1009.8333333333334,2583.25,3.862728513743617e-05,0.0,0,0,NO_FIRE,0,11.26514284318861,78.2629421744331,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.26571912891332,11.269365239279397]}",0.10098333333333334,0.258325,0.249875,0.18435,0.040081714787045516,0.17246346084701467,0.07353009214864453,0.04068766584926371,0.2920512658145383,0.21753690705463397,0.1202647512166627,0.04338414228219662,crops,0.2920512658145383,1.692712234207547
2_1762_0,0,0.0364255706178886,0.033887929127862,0.0324654245882162,0.0311332169388021,0.0299935566948815,0.0321770640910558,0.035428547278224,0.7357576911758986,0.0347929650119372,26.76071003000004,0.5475531,0.22813874,0.71897435,1.8872871249027e-05,-13.035776383902093,-6.494243397028516,6.541532986873577,1580.0,735.0,411.0,2514.0,4.226229069052898e-05,0.0,0,0,NO_FIRE,0,12.672506754359445,75.49822757660435,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.49890805382519,12.670737082505852]}",0.0411,0.2514,0.158,0.0735,0.03603112433981169,0.7619407212244238,0.033322132700019914,0.031060921950620945,0.032241138696729094,0.036689324744890756,0.03362075493369018,0.03509388140981372,trees,0.7619407212244238,2.2393143116847067
2_1763_0,0,0.0358183815311718,0.044151591816917,0.1313651994615793,0.2686430232878774,0.0432890983205288,0.0519719492644071,0.0931296244449913,0.2030786866415292,0.0436801734752953,31.597208330000058,0.3291071,0.11736024,0.4946155,3.3041804739407874e-05,-16.21815835824281,-9.03697351781612,7.18118484042669,1946.0,1243.5,833.0,2463.5,5.367250239315424e-05,0.0,0,0,NO_FIRE,0,16.335515606487178,74.97733713071428,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.97788518903586,16.3358634417135]}",0.0833,0.24635,0.1946,0.12435,0.049675547790516035,0.2309524940234527,0.05910542115659205,0.04923079514887935,0.3055159419060766,0.10591224213993808,0.14939588661558623,0.05021167121895891,crops,0.3055159419060766,1.624381683036242
2_1764_0,0,0.0348747938012142,0.0912171628969233,0.0996296043463406,0.2719563121375228,0.0542592491089765,0.0707465197802299,0.1601508257555819,0.1149105566575945,0.0424304446316368,32.23979609000003,0.10060506,-0.0422133,0.28465405,2.0883757757530144e-05,-19.078912513893275,-11.800958717745935,7.27795379614734,2919.5,2192.5,1494.0,2683.0,-1.7944874780072022e-05,0.0,0,0,NO_FIRE,0,9.698252623210578,78.11294827494139,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.113005530613,9.697313492070235]}",0.1494,0.2683,0.29195,0.21925,0.04686889758132808,0.12693081955079277,0.07814698664134845,0.059935058692084334,0.30040440657238393,0.17690346436546242,0.11005139735668013,0.10075896923991992,crops,0.30040440657238393,0.004788410264141403
2_1765_0,0,0.0353721218084434,0.1707793717971071,0.0348074750819553,0.4324867324205115,0.0253442338512589,0.0856384119950234,0.1205444174275423,0.0344185588260491,0.0356107102551808,36.04063432999999,-0.094238356,-0.17840779,0.14485236,2.2382221591650093e-05,-19.69858430882097,-11.207955211383124,8.490629097437843,4115.0,3466.0,2143.0,2869.0,5.265645843145352e-05,0.0,0,0,NO_FIRE,0,14.583682866971795,76.76797471141796,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76553260443372,14.584148637680432]}",0.2143,0.2869,0.4115,0.3466,0.03789865543176739,0.0366299097114099,0.09114057665982515,0.026972570303375423,0.46027348326846035,0.1282892508341622,0.0370438133676072,0.18175174042339234,crops,0.46027348326846035,2.352601962045516
2_1766_0,0,0.0341049398482444,0.0842862058896571,0.0483288129791617,0.2842568396357819,0.0332217417657375,0.1683209854527376,0.190256211720407,0.0627447732724249,0.0321046497439965,28.861083320000034,0.04696449,-0.09415263,0.3510717,2.4392730491673623e-05,-17.58710734640243,-11.180108412322806,6.406998934079624,3312.0,2496.0,1317.0,2742.0,9.072286213539656e-05,0.0,0,0,NO_FIRE,0,14.1242426026216,77.40116422499521,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40333645615857,14.126007842779476]}",0.1317,0.2742,0.3312,0.2496,0.035532851414940995,0.06944479144084563,0.18629465245067778,0.03676922886001066,0.31461037971135974,0.21057216807340956,0.05348946474552797,0.09328646330322776,crops,0.31461037971135974,3.7192581685910278
2_1767_0,0,0.0393615029526571,0.0634129664447522,0.0347171397302019,0.1236196641102993,0.0410714649465775,0.0675471421940378,0.2211006295331578,0.3163462760823226,0.0392782899491572,34.19319452000002,0.13310666,-0.045313884,0.39549237,3.0340887387866507e-05,-15.660514103441514,-8.683644252926022,6.976869850515492,2351.5714285714284,1643.111111111111,930.35,2147.692307692308,0.0002075960989452439,0.0,0,0,NO_FIRE,0,19.38988389769874,78.52777330884203,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.52623056130797,19.39013540771987]}",0.093035,0.2147692307692308,0.23515714285714284,0.1643111111111111,0.043301254819460934,0.34874712543645536,0.0744654622249702,0.04527809056255694,0.1362810494872651,0.24374621992330206,0.03827294202487449,0.06990785552111489,trees,0.34874712543645536,6.84212351113576
2_1768_0,0,0.0390182996109227,0.033864470676666,0.2025699091609567,0.05467239596979,0.0397984284515443,0.0391676637319553,0.0441182823606619,0.4119541667720401,0.0453516581512399,30.511986980000017,0.44329333,0.20045352,0.6229307,1.830263065608196e-05,-12.664031911057773,-5.0550963214532345,7.608935589604538,1763.0,1021.0,615.0,2647.0,-6.533560457647772e-06,0.0,0,0,NO_FIRE,0,11.384058497832449,75.81852957530674,0,BACKGROUND,BACKGROUND,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82230155610821,11.386146226214935]}",0.0615,0.2647,0.1763,0.1021,0.05203880155400059,0.4726971847975918,0.04494297151129243,0.04566674306470496,0.0627338906742015,0.05062356337696731,0.23243902722332438,0.03885781779791693,trees,0.4726971847975918,0.005463695458814824
