system:index,Burned_Area,CO,DW_bare,DW_built,DW_crops,DW_flooded,DW_grass,DW_shrub,DW_trees,DW_water,LST_C,NBR,NDMI,NDVI,NO2,S1_VH,S1_VV,S1_VV_VH,S2_B11,S2_B12,S2_B4,S2_B8,SO2,T21,confidence,day,fire_date,fire_label,latitude,longitude,month,sample_type,source,year,.geo,FIRMS_T21,S2_B4_refl,S2_B8_refl,S2_B11_refl,S2_B12_refl,DW_water_norm,DW_trees_norm,DW_grass_norm,DW_flooded_norm,DW_crops_norm,DW_shrub_norm,DW_built_norm,DW_bare_norm,DW_dominant_class,DW_dominant_prob,atmospheric_SO2_NO2_ratio,dist_to_industrial_km,nearest_facility_name,nearest_facility_category,is_industrial_zone,industrial_density_5km,industrial_density_15km,industrial_density_30km,industrial_proximity_score,month_sin,month_cos,day_sin,day_cos,spatial_cluster_id,recurrence_count_1km,active_months_count,persistence_score,is_recurrent_hotspot,vegetation_stress_index,fuel_dryness_indicator,thermal_vegetation_ratio,built_industrial_interaction,radar_biomass_proxy,industrial_gas_emission_score,is_thermal_hotspot,target_class,target_class_name,spatial_block_id
2_1663_0,0,0.0356969107703926,0.0398913536601784,0.0597902814730663,0.1283348917812955,0.034065409171903,0.0659496687162159,0.2999588758473031,0.2459570422070101,0.0312161162834275,31.735638139999992,0.13471934,-0.022914428,0.43972567,2.5136662377086964e-05,-16.01924936996683,-10.014924262493974,6.004325107472855,2857.0,2081.0,1062.0,2729.0,2.9939400084086102e-05,0.0,0.0,0.0,NO_FIRE,0,11.850977132286188,78.9897092740096,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.99335450905012,11.853270173957087]}",,0.1062,0.2729,0.2857,0.2081,0.0344867103953405,0.2717266045293051,0.072859387921112,0.0376345311487032,0.1417808739016189,0.3313863514581329,0.0660546655738921,0.044070875071895,shrub,0.3313863514581329,1.1910650521119708,61.25,NLC Neyveli Thermal Power Station I & II,Thermal Power,0,0,0,0,0.0022,0.0,-1.0,0.1012,-0.9949,29331,1,1,0.0833,0,1.1099484405258904,0.8851080713833624,33.77117296370119,0.0001453202642625,-96.18478119496056,0.0752576591686201,1,0,Forest/Natural Fire,B_23_157
2_1665_0,0,0.0363164038749912,0.0792830327812295,0.0370278067779369,0.1615201507109957,0.0693208427311709,0.1081452336377249,0.2611350272304545,0.1592271602951372,0.0429363274851288,34.98275713999999,0.12844273,0.0,0.37558833,3.068613235662549e-05,-17.01828952685228,-9.47334510455182,7.544944422300459,2192.0,1693.0,995.0,2192.0,7.835815209130168e-05,0.0,0.0,0.0,NO_FIRE,0,17.62354657679701,76.69993220137442,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.70265053454534,17.620454298004415]}",,0.0995,0.2192,0.2192,0.1693,0.0467412736821747,0.1733376074040858,0.1177288850480842,0.0754639409506761,0.1758337988311558,0.2842763806477944,0.040309149660219,0.0863089637758096,shrub,0.2842763806477944,2.553536274322406,79.25,Sedam Cement Industrial Hub Kalaburagi,Cement,0,0,0,0,0.0004,0.0,-1.0,0.1012,-0.9949,29332,1,1,0.0833,0,0.9999973375175488,0.87155727,39.953430101106974,1.61236598640876e-05,-128.4020486427184,0.2404508626294274,1,0,Forest/Natural Fire,B_35_153
2_1666_0,0,0.0342075887132601,0.0713339867911094,0.0323896557868768,0.0670810157187386,0.0267774902491105,0.0950656326280699,0.2531955342080134,0.3468752095100677,0.0356262739256231,31.35196539499998,-0.0023303987,-0.19249712,0.31952053,3.0321691819800493e-05,-15.510150330676382,-9.277998980489697,6.232151350186687,2845.0,1935.5,993.5,1926.5,6.952834308498264e-05,0.0,0.0,0.0,NO_FIRE,0,15.265677728607434,75.72447965658412,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.72348687485507,15.266868253611268]}",,0.09935,0.19265,0.2845,0.19355,0.0383761227197035,0.3736491117867703,0.1024033664530147,0.0288443370213478,0.0722587295196533,0.2727386791313928,0.0348896830446295,0.0768399703234878,trees,0.3736491117867703,2.293023209199021,46.97,Kirloskar Ferrous Industries Koppal,Steel / Metallurgy,0,0,0,0,0.0091,0.0,-1.0,0.1012,-0.9949,29333,1,1,0.0833,0,4.030860288979102,1.195276113738202,38.25647344673596,0.0003174961157061,-96.6616043249233,0.21082169917642,1,0,Forest/Natural Fire,B_30_151
2_1669_0,0,0.0362153472206511,0.0476227890409063,0.0549186335585545,0.2237189207982737,0.1251759982667863,0.0960843871405813,0.1074038119404576,0.1826677794975694,0.0572442586068063,30.523950050000053,0.3740816,0.15858239,0.50316226,2.7637819334020816e-05,-17.056976249379648,-10.1063174065114,6.950658842868247,1885.5,1182.625,858.125,2596.222222222222,6.43921071957319e-05,0.0,0.0,0.0,NO_FIRE,0,11.70978554502912,78.97675423933087,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.97538820336774,11.709539728497964]}",,0.0858125,0.2596222222222222,0.18855,0.1182625,0.0639717463052057,0.2041353514318092,0.1073764633806892,0.1398869930280067,0.2500109249957153,0.120026175146411,0.0613728080149977,0.053219537697165,crops,0.2500109249957153,2.329854841929165,57.19,NLC Neyveli Thermal Power Station I & II,Thermal Power,0,0,0,0,0.0033,0.0,-1.0,0.1012,-0.9949,29335,1,1,0.0833,0,0.5207134644557165,0.526658764183024,30.42772965761297,0.0002025302664494,-118.55722280034432,0.1779657425212539,1,0,Forest/Natural Fire,B_23_157
2_1674_0,1,0.0397494939207084,0.0546176086567963,0.0473710823105648,0.2143849880693273,0.0604860886181187,0.091141387525325,0.1434906080546271,0.2219714346678099,0.0462505847396743,30.277852610000025,0.20470043,0.035056558,0.4553357,3.3349540687183335e-05,-16.145867542993443,-9.394173596045691,6.75169394694775,2580.5,1827.3333333333333,1035.9333333333334,2768.0,9.907791459357286e-05,0.0,0.0,0.0,NO_FIRE,0,19.06623804741944,78.60299194189253,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.60707893687874,19.066741905436846]}",,0.1035933333333333,0.2768,0.25805,0.1827333333333333,0.0525745823837833,0.2523223337494076,0.1036034552642559,0.0687565544743963,0.243698566851387,0.1631105603729991,0.0538482893473426,0.062085657556428,trees,0.2523223337494076,2.9708929284189454,95.95,Ramagundam Super Thermal Power Station NTPC,Thermal Power,0,0,0,0,0.0001,0.0,-1.0,0.1012,-0.9949,11857,2,1,0.0833,1,0.857024714642386,0.7674191044969201,31.69341689000005,5.3848289347342605e-06,-109.01195615824896,0.3304202943939633,1,0,Forest/Natural Fire,B_38_157
2_1677_0,0,0.0395497908290905,0.0631245906939202,0.0491425300979073,0.2361979290517925,0.0502691986390723,0.1107938086179102,0.1592758831212226,0.1915419548398481,0.0393217458512704,31.86894092,0.30809775,0.10154674,0.498236,3.339339849317788e-05,-16.482215095667254,-9.60749596575054,6.8747191299167145,2449.333333333333,1588.4,1005.7142857142856,3003.0,8.917350050155186e-05,0.0,0.0,0.0,NO_FIRE,0,16.27730402505694,80.16541696237626,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,16.272981371825132]}",,0.1005714285714285,0.3003,0.2449333333333333,0.15884,0.0437069691773824,0.2129030167690366,0.1231497094921425,0.055875299225013,0.2625390958955788,0.1770385816695556,0.0546229828251237,0.0701643449461671,crops,0.2625390958955788,2.670393087417251,32.04,Autonagar Industrial Area Guntur,Industrial Estate,0,0,0,0,0.0406,0.0,-1.0,0.1012,-0.9949,29341,1,1,0.0833,0,0.6613871526427176,0.6216418321138351,31.925257073477614,0.0022176931027,-113.31059942158572,0.2977806237279918,1,0,Forest/Natural Fire,B_32_160
2_1682_0,0,0.0323444997986441,0.0555442657593327,0.0385256297013256,0.070433377783047,0.0285708670756624,0.0518114076985511,0.1835554529582926,0.4819997678666065,0.0351172264102691,31.13862398000004,0.06359423,-0.12395292,0.4067768,2.259881680677746e-05,-14.405899871491323,-8.275097240341534,6.130802631149789,2650.0,1818.5,871.0,2065.5,-8.649408673816916e-06,0.0,0.0,0.0,NO_FIRE,0,12.161384387432047,77.52181045496259,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52011744309411,12.158697370557723]}",,0.0871,0.20655,0.265,0.18185,0.0371391565473143,0.5097516707450556,0.0547945318623035,0.0302158801671547,0.0744886914780884,0.1941239499637062,0.0407438040762522,0.0587423151601248,trees,0.5097516707450556,0.0044250104266524,50.3,Mettur Thermal Power Station,Thermal Power,0,0,0,0,0.0065,0.0,-1.0,0.1012,-0.9949,29346,1,1,0.0833,0,1.876531230208601,1.0524759994963484,34.339899278411224,0.0002648347264956,-88.31972883621941,0.0,1,0,Forest/Natural Fire,B_24_155
2_1685_0,0,0.037608603519677,0.0673943061847239,0.0713867395668505,0.2000240573408798,0.0353445970686152,0.074218961974391,0.225566234287376,0.1794926810454434,0.0322567682999831,31.90198178000003,0.02860579,-0.113102734,0.28946802,3.035935821980912e-05,-15.774309316944382,-9.831080914207368,5.943228402737015,3757.0,2827.0,1649.5,2993.5,5.915567291966513e-05,0.0,0.0,0.0,NO_FIRE,0,14.069787173012134,79.86344984845485,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,14.072108925732305]}",,0.16495,0.29935,0.3757,0.2827,0.0364201630683704,0.2026598775320425,0.0837984348814608,0.039906539206083,0.2258412472757146,0.2546801638361516,0.0806006563262987,0.0760929178738781,shrub,0.2546801638361516,1.9485152647616493,40.5,Sri Damodaram Sanjeevaiah (Krishnapatnam) TPS,Thermal Power,0,0,0,0,0.0174,0.0,-1.0,0.1012,-0.9949,29349,1,1,0.0833,0,2.2825833844457093,1.08126155094277,40.40946684578817,0.0014024514200775,-93.75032316602298,0.1795928264901975,1,0,Forest/Natural Fire,B_28_159
2_1688_0,0,0.0411698816879738,0.0544139677852702,0.0489561212080944,0.0953353652536558,0.0362917031743563,0.0791464202662205,0.1605436502205622,0.3826083167805336,0.0333280186944951,29.780530699999986,0.2829062,0.042037185,0.4841681,3.289440786839952e-05,-15.469373448560772,-8.53710396188626,6.932269486674514,2370.0,1441.0,896.0,2578.0,0.0001216261449363,0.0,0.0,0.0,NO_FIRE,0,18.149062022301937,83.42177277098023,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.42204885975937,18.150460315634934]}",,0.0896,0.2578,0.237,0.1441,0.0374209936327002,0.4295959960088295,0.088866299433589,0.04074864473212,0.1070433897925492,0.1802598278566864,0.0549683651105368,0.0610964834329885,trees,0.4295959960088295,3.697471783741755,54.06,HPCL Visakhapatnam Refinery,Refinery,0,0,0,0,0.0045,0.0,-1.0,0.1012,-0.9949,29352,1,1,0.0833,0,0.8402235541523416,0.686949195267047,30.25959762361733,0.0002473576429974,-107.23786553543071,0.4000820018995727,1,0,Forest/Natural Fire,B_36_166
2_1693_0,0,0.0346107610368606,0.0589534160098992,0.0524491271418001,0.2955565984270328,0.0303749399285556,0.0857274420494731,0.2078224709516184,0.1327186081325635,0.0321314333123154,34.45980008000004,0.03308076,-0.11142903,0.30211973,2.801118527854896e-05,-16.735660199229137,-9.562260999082254,7.173399200146884,3496.0,2616.0,1498.0,2795.0,2.133988754359313e-05,0.0,0.0,0.0,NO_FIRE,0,15.772692794482843,76.12705429058788,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.12772875270885,15.7699248127182]}",,0.1498,0.2795,0.3496,0.2616,0.0358716226274917,0.1481674278362345,0.0957063577005201,0.0339106684678225,0.3299602187299889,0.2320135917694023,0.0585543532305129,0.0658157596380267,crops,0.3299602187299889,0.7618345075863417,48.08,Kirloskar Ferrous Industries Koppal,Steel / Metallurgy,0,0,0,0,0.0082,0.0,-1.0,0.1012,-0.9949,29357,1,1,0.0833,0,2.1686772942923054,1.0746621130015372,42.960918166169584,0.0004801456964902,-120.05157148708034,0.0597755543806986,1,0,Forest/Natural Fire,B_31_152
2_1697_0,0,0.034876158873509,0.0494129505654376,0.0407412490401897,0.1145742297953655,0.040633468055016,0.1132314741205904,0.2329392374282883,0.2654729555511186,0.0393045162706966,33.49079141000004,0.110278726,-0.07038096,0.4624873,2.735357390647336e-05,-14.955710077077812,-8.152082596127844,6.803627480949968,2901.0,2019.0,926.0,2519.5,5.2858993651032624e-05,0.0,0.0,0.0,NO_FIRE,0,15.483708083838192,74.72885714248217,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.7263569094824,15.482463921799953]}",,0.0926,0.25195,0.2901,0.2019,0.0438514718415801,0.2961842795589918,0.1263306935208767,0.0453341638393022,0.1278287863165491,0.2598868878206068,0.0454544135023143,0.0551293035997788,trees,0.2961842795589918,1.932434636576805,92.77,Zuari Agro Chemicals Zuarinagar,Fertilizer,0,0,0,0,0.0001,0.0,-1.0,0.1012,-0.9949,29361,1,1,0.0833,0,1.3589856797886009,0.9523407113965432,34.79608656654487,4.545441350231431e-06,-101.75308007752696,0.1445882389455327,1,0,Forest/Natural Fire,B_30_149
2_1699_0,0,0.0382023941924532,0.077398950834322,0.0351263383454352,0.0938695901204482,0.0278563470419612,0.0815802152392279,0.2414429992168152,0.3381245316195418,0.0333514878766436,30.243672410000045,-0.010259712,-0.15758705,0.30776095,2.754372342885009e-05,-16.30337878434108,-9.551547694673877,6.751831089667206,3394.5,2521.5,1307.6,2470.285714285714,3.98579626583442e-05,0.0,0.0,0.0,NO_FIRE,0,15.79064982378622,78.61825947732144,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.61606208971993,15.78789111840059]}",,0.13076,0.2470285714285714,0.33945,0.25215,0.035910063361984,0.3640639182158394,0.0878386808156936,0.0299933601466332,0.1010708410208415,0.2599654154037056,0.0378210723408964,0.0833366486944061,trees,0.3640639182158394,1.447079686277848,115.77,Macherla Cement Cluster Palnadu,Cement,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,29362,1,1,0.0833,0,3.0987069077455693,1.1694635597479297,37.44136481220099,0.0,-110.07765974273484,0.1097836699898867,1,0,Forest/Natural Fire,B_31_157
2_1700_0,0,0.0362112541293614,0.0524970381460988,0.0635527526267255,0.1994338150506313,0.0331986309208262,0.0606155583802133,0.2439115352940578,0.2060070829943586,0.0325480775835995,34.67171732000003,0.082208104,-0.08218256,0.35269296,2.8706430323124623e-05,-16.14446489071194,-9.090084384078324,7.054380506633617,3213.0,2311.0,1304.0,2725.0,4.303592264153602e-05,0.0,0.0,0.0,NO_FIRE,0,16.287134987056774,76.41811734668322,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4151896436271,16.290947677507525]}",,0.1304,0.2725,0.3213,0.2311,0.0364985126815582,0.2310106368601355,0.0679726082303163,0.0372280251748172,0.2236395562552306,0.2735156397867967,0.0712662965035845,0.0588687245075608,shrub,0.2735156397867967,1.499173605255551,99.2,Raichur Thermal Power Station (RTPS Shaktinagar),Thermal Power,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,17408,3,1,0.0833,1,1.607605150836527,0.9932183835605336,40.66143259820045,0.0,-113.88919841506916,0.1235407714700635,1,0,Forest/Natural Fire,B_32_152
2_1706_0,0,0.0388166220054575,0.0719583352592082,0.0402491586883702,0.3554669267332722,0.0428857959867004,0.094374475519984,0.1015003299220435,0.1628963794829624,0.0441439014018303,32.75677161500005,0.2918455,0.099067934,0.49927905,5.130068149364943e-05,-17.460585440496853,-10.516186365998353,6.9443990744985005,2344.0,1567.5,955.0,2859.5,0.0001275260556037,0.0,0.0,0.0,NO_FIRE,0,16.6322593505074,79.83794076760232,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,16.632307485472943]}",,0.0955,0.28595,0.2344,0.15675,0.048325227028171,0.1783259809531666,0.1033136585199671,0.0469479534324801,0.3891368771197775,0.1111144763184352,0.0440615729362726,0.0787742536917296,crops,0.3891368771197775,2.485855000181364,46.53,Macherla Cement Cluster Palnadu,Cement,0,0,0,0,0.0095,0.0,-1.0,0.1012,-0.9949,29368,1,1,0.0833,0,0.6688601394201406,0.637999096732197,32.78040464773083,0.0004185849428945,-121.25327337318834,0.654217356066684,1,0,Forest/Natural Fire,B_33_159
2_1711_0,0,0.0324478432995742,0.0624585557660018,0.0477756798543311,0.1132871500492371,0.0301999126612726,0.0934155548715757,0.2825359323631144,0.2545630843292369,0.0363789514586743,30.41799143000003,0.09296724,-0.062009096,0.38649556,2.372669729339584e-05,-15.00550989172071,-7.640549616527746,7.3649602751929635,2569.0,1883.0,1004.0,2269.0,1.853698655361009e-05,0.0,0.0,0.0,NO_FIRE,0,14.095863214848675,76.31200508362014,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31637496237396,14.09905838425589]}",,0.1004,0.2269,0.2569,0.1883,0.0395159306746677,0.2765142146581894,0.1014708352557702,0.0328040695856646,0.1230559702294253,0.3068991784726467,0.0518954059245902,0.0678443951990455,shrub,0.3068991784726467,0.7812712542495213,127.26,JSW Steel Vijayanagar Toranagallu,Steel / Metallurgy,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,29373,1,1,0.0833,0,1.3821940930204937,0.9632770414899848,34.31262693520996,0.0,-110.51498426153807,0.0439821468689255,1,0,Forest/Natural Fire,B_28_152
2_1712_0,0,0.0361977973890234,0.0581155715343088,0.0432197277923711,0.3335452411884967,0.0451007005997384,0.0758391740755775,0.1378531836880705,0.1731066442369364,0.0436284916642575,35.91587660000005,0.16871396,0.036,0.3647541,3.473810478475597e-05,-16.66319746210342,-9.654123729691795,7.009073732411622,2169.0,1658.0,1085.0,2331.0,7.039268265232272e-05,0.0,0.0,0.0,NO_FIRE,0,16.915893170558075,76.58889100749892,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5858695476098,16.91976837639119]}",,0.1085,0.2331,0.2169,0.1658,0.0479218728880187,0.190141677714476,0.0833023357293735,0.0495389585762805,0.3663686742517764,0.1514190038185645,0.047472883487686,0.063834593533824,crops,0.3663686742517764,2.0263823570252155,79.36,Sedam Cement Industrial Hub Kalaburagi,Cement,0,0,0,0,0.0004,0.0,-1.0,0.1012,-0.9949,29374,1,1,0.0833,0,0.8203366594710836,0.80135974256,41.53305153453455,1.89891533950744e-05,-116.79357962961708,0.244530838605646,1,0,Forest/Natural Fire,B_33_153
2_1716_0,0,0.0404788712666286,0.0490379701993178,0.2617704249895746,0.1377469936964988,0.0366156049890489,0.0623670529017633,0.1147029860933288,0.1644905375816473,0.0374621829903889,31.17736154,0.14094394,0.009170806,0.36204228,0.000102720527546,-15.191397324239544,-4.494871898923146,10.696525425316398,2593.0,1988.5,1237.0,2641.0,0.0002890717551491,0.0,0.0,0.0,NO_FIRE,0,18.89027567780533,79.45558013646325,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.45149530395108,18.88707884861294]}",,0.1237,0.2641,0.2593,0.19885,0.0433492869408039,0.1903398826091714,0.072167905233511,0.0423696709716204,0.1593936465612424,0.1327283212086817,0.3029071015002123,0.0567441849747568,built,0.3029071015002123,2.814157618297363,14.91,Ramagundam Super Thermal Power Station NTPC,Thermal Power,0,0,1,1,0.2251,0.0,-1.0,0.1012,-0.9949,29378,1,1,0.0833,0,0.9505875108413856,0.8511778235306157,36.166858938751815,0.0681843885476977,-162.49516772481178,2.9693603187563697,1,2,Persistent Thermal Source,B_37_158
2_1717_0,0,0.0361327216151183,0.0598785524877409,0.0577779171289876,0.3510819438961334,0.0536355135263875,0.0730826077504187,0.1265156097296211,0.1188924622838385,0.0501537262462079,33.09259208000003,0.16955322,0.01435132,0.40965298,3.115757810848755e-05,-17.69240647155285,-10.433697178230442,7.258709293322408,2575.5,1882.0,1110.0,2650.5,5.656537928223656e-05,0.0,0.0,0.0,NO_FIRE,0,15.9715448621017,76.78994017710659,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7924820629573,15.967554175224496]}",,0.111,0.26505,0.25755,0.1882,0.0562880968728966,0.1334343614198737,0.0820214411305183,0.0601957463016843,0.3940232550486636,0.1419899064216178,0.0648448129358394,0.067202379868906,crops,0.3940232550486636,1.8154613649777789,69.32,Yeramarus Thermal Power Station Raichur,Thermal Power,0,0,0,0,0.001,0.0,-1.0,0.1012,-0.9949,29379,1,1,0.0833,0,0.932303582054281,0.8185287725172503,36.37935873084265,6.484481293583939e-05,-128.42403527629818,0.1762440223222509,1,0,Forest/Natural Fire,B_31_153
2_1719_0,0,0.0385621305192713,0.0969733922186518,0.041839821977661,0.2746012055976016,0.0364297167923782,0.1065798124238368,0.222757741298166,0.0919557492804503,0.0337614730120666,32.86358474000002,0.06545935,-0.0922533,0.33554032,2.8806388506448222e-05,-18.57336289353833,-11.761305901941157,6.812056991597181,3398.0,2477.0,1405.0,2824.0,5.0786457823688816e-05,0.0,0.0,0.0,NO_FIRE,0,16.326431064797667,79.3062069007041,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.30776485849196,16.326880288872303]}",,0.1405,0.2824,0.3398,0.2477,0.0373096624848748,0.1016199135615667,0.1177809045183961,0.0402583275160247,0.303460642701357,0.2461686473441851,0.0462370121071393,0.1071648897664558,crops,0.303460642701357,1.763027594115813,21.57,Macherla Cement Cluster Palnadu,Cement,0,0,0,1,0.1157,0.0,-1.0,0.1012,-0.9949,29381,1,1,0.0833,0,1.7583834173174655,1.0207551089466451,39.33213509073988,0.005349622300796,-126.52280655639944,0.1462974434935526,1,0,Forest/Natural Fire,B_32_158
2_1724_0,0,0.0382343358440265,0.062819644381913,0.0660430052602249,0.3350590398897313,0.0406594918523397,0.1405940429087624,0.1279972648157531,0.0965824501860576,0.0407593438026702,31.65702368000001,0.12529846,-0.057882845,0.35533884,3.264589102415616e-05,-17.52325492884438,-10.681332568386674,6.841922360457707,3043.0,2106.5,1289.0,2710.0,8.248992496692826e-05,0.0,0.0,0.0,NO_FIRE,0,17.749880476740106,79.38792362614987,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.38861323406272,17.74621843778115]}",,0.1289,0.271,0.3043,0.21065,0.0447651888161624,0.1060746129731173,0.1544116830660575,0.0446555233752306,0.3679887796486878,0.140576888459479,0.0725337388838702,0.0689935847773948,crops,0.3679887796486878,2.5268088074511508,70.1,Kakatiya Thermal Power Station Warangal,Thermal Power,0,0,0,0,0.0009,0.0,-1.0,0.1012,-0.9949,29386,1,1,0.0833,0,1.38918126635415,0.9253317536610812,37.01109104317069,6.528036499548318e-05,-119.89274972566108,0.2692957101061158,1,0,Forest/Natural Fire,B_35_158
2_1725_0,0,0.0397064303784134,0.0795880499001788,0.0401411126429019,0.3277313615023893,0.0770407205043164,0.1107678608233599,0.0905073650708226,0.1202849736192116,0.07662810189772,29.53785128000004,0.45393634,0.24892086,0.49876666,5.000550488312083e-05,-18.503850250754613,-10.898065152130805,7.60578509862381,1827.0,1141.0,1016.0,3038.0,9.338635792805646e-05,0.0,0.0,0.0,NO_FIRE,0,16.79484683956329,79.73133688015838,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.72997304202813,16.794004236614455]}",,0.1016,0.3038,0.1827,0.1141,0.0830486291225056,0.1303634295476332,0.1200488954364437,0.0834958202805746,0.3551913673857502,0.0980908101397931,0.0435044623824131,0.086256585704886,crops,0.3551913673857502,1.8675215488040933,47.5,Macherla Cement Cluster Palnadu,Cement,0,0,0,0,0.0087,0.0,-1.0,0.1012,-0.9949,29387,1,1,0.0833,0,0.3341575981399313,0.4101370241380523,29.574326479820662,0.0003784888227269,-140.7363085043559,0.4669831977388297,1,0,Forest/Natural Fire,B_33_159
2_1727_0,0,0.0365819590423831,0.0483473684364117,0.0958806124623291,0.2123262885396774,0.0559652503997756,0.0572987168740767,0.1360136234882072,0.1718186895327212,0.0647807030234103,32.17143569000001,0.36459836,0.16008995,0.5536692,3.315547545246084e-05,-16.104807937821825,-8.545327478009755,7.55948045981207,2054.0,1321.0,815.0,2837.0,0.0001025726266878,0.0,0.0,0.0,NO_FIRE,0,16.60525106511339,76.76613843397251,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76553260443372,16.605358026949357]}",,0.0815,0.2837,0.2054,0.1321,0.0768973169162877,0.2039557399734339,0.0680158964741436,0.0664330177882714,0.2520398998077314,0.1614536771316858,0.1138141683948546,0.0573902835135913,crops,0.2520398998077314,3.093685893145198,67.81,Raichur Thermal Power Station (RTPS Shaktinagar),Thermal Power,0,0,0,0,0.0011,0.0,-1.0,0.1012,-0.9949,29389,1,1,0.0833,0,0.551416676876679,0.533680223222482,30.53276653621461,0.0001251955852343,-121.7439809149904,0.3400844206241783,1,0,Forest/Natural Fire,B_33_153
2_1729_0,0,0.0331541925888887,0.0616926740341145,0.0458559736625516,0.2616336052787715,0.037667901463935,0.0783948331252382,0.20662361644369,0.1609200074594339,0.0343506844746398,33.28741922000006,0.15297036,-0.018520296,0.4125121,2.4731153560571432e-05,-16.682425439042635,-10.141760255809274,6.5406651832333615,2653.5,1878.5,1063.5,2557.0,2.331618377951441e-05,0.0,0.0,0.0,NO_FIRE,0,13.944133217159012,76.52850486402068,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.53197063056264,13.946344785955572]}",,0.10635,0.2557,0.26535,0.18785,0.0387207337469482,0.1813920409066027,0.0883681215383006,0.0424599627546898,0.2949182912710997,0.2329100034106837,0.0516897108180069,0.0695411355536682,crops,0.2949182912710997,0.9427859368714248,139.11,JSW Steel Vijayanagar Toranagallu,Steel / Metallurgy,0,0,0,0,0.0,0.0,-1.0,0.1012,-0.9949,29391,1,1,0.0833,0,1.0940108337613192,0.8627168796535735,36.47887980882671,0.0,-109.1141592410327,0.0576636121497675,1,0,Forest/Natural Fire,B_27_153
2_1730_0,0,0.036953921926477,0.0726427161048546,0.0387109215227588,0.265339379635766,0.0535407739886899,0.0905123614665856,0.2031449603296264,0.1469671522083198,0.0435383001595367,38.52040784000002,0.15939268,-0.007599828,0.36797354,3.9586034235085365e-05,-17.205501997624992,-9.3548825597874,7.850619437837594,2225.1666666666665,1589.0,1012.5555555555557,2191.6,7.196251213685927e-05,0.0,0.0,0.0,NO_FIRE,0,17.248027382177202,76.93311260744838,0.0,BACKGROUND,BACKGROUND,2025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.93621250841642,17.25214503151541]}",,0.1012555555555555,0.21916,0.2225166666666666,0.1589,0.0476142428856593,0.1607258357772108,0.0989858939653757,0.0585531223690934,0.2901797640884742,0.2221628645741643,0.0423349375827342,0.0794433387572876,crops,0.2901797640884742,1.8178762669052213,37.98,Sedam Cement Industrial Hub Kalaburagi,Cement,0,0,0,0,0.0224,0.0,-1.0,0.1012,-0.9949,10977,3,1,0.0833,1,1.0421745907631832,0.846995791047541,44.37970291122011,0.0009483026018532,-135.0738484203083,0.2848710469092457,1,0,Forest/Natural Fire,B_34_153
